"Date","ID","Year","Month","Day","Location","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","TempRange","MaxTemp","MinTemp","Rainfall","monthID","Season"
2013-02-09,NA,2013,"febrero",9,"Cairns",7.4,10.2,"unkn",44,"unkn","unkn",22,24,64,58,1013.1,1009.7,4,3,29.9,31.7,"Yes","Yes",8.9,32.6,23.7,1.4,"2013-febrero","wet"
2013-02-10,NA,2013,"febrero",10,"Cairns",5.4,4.8,"unkn",30,"unkn","unkn",9,13,78,73,1008.1,1004.7,7,7,28.1,29.5,"Yes","Yes",7.8,31.8,24,25.2,"2013-febrero","wet"
2013-02-11,NA,2013,"febrero",11,"Cairns",7,1,"unkn",28,"unkn","unkn",15,11,78,81,1004.4,999.6,7,7,28.7,30.6,"Yes","Yes",7,32.4,25.4,2.4,"2013-febrero","wet"
2013-02-12,NA,2013,"febrero",12,"Cairns",7.4,1.3,"unkn",37,"unkn","unkn",13,9,64,69,1002.5,998.8,7,7,29.7,30.8,"Yes","No",7.6,31.8,24.2,3.4,"2013-febrero","wet"
2013-02-13,NA,2013,"febrero",13,"Cairns",4.6,0,"unkn",37,"unkn","unkn",7,9,72,69,1008.1,1004.1,8,8,27,28.9,"No","Yes",9.1,32.6,23.5,0,"2013-febrero","wet"
2013-02-14,NA,2013,"febrero",14,"Cairns",3.8,8.3,"unkn",37,"unkn","unkn",9,19,75,51,1010.6,1006.7,7,2,27.8,30.8,"Yes","Yes",8.4,32.1,23.7,8,"2013-febrero","wet"
2013-02-15,NA,2013,"febrero",15,"Cairns",8,11,"unkn",28,"unkn","unkn",15,19,71,33,1012.1,1008,3,1,27.1,34.2,"Yes","Yes",8.9,32.7,23.8,3.4,"2013-febrero","wet"
2013-02-16,NA,2013,"febrero",16,"Cairns",4.6,12.3,"unkn",35,"unkn","unkn",15,20,64,79,1008.1,1004.8,5,7,29.8,29.2,"Yes","No",8.6,32.2,23.6,20,"2013-febrero","wet"
2013-02-17,NA,2013,"febrero",17,"Cairns",7.4,3.7,"unkn",56,"unkn","unkn",17,17,73,70,1013.5,1008.6,8,6,27.5,29.7,"No","No",7.6,32.2,24.6,0,"2013-febrero","wet"
2013-02-18,NA,2013,"febrero",18,"Cairns",7,8.1,"unkn",28,"unkn","unkn",6,4,72,69,1013,1009.5,1,2,29.2,30.4,"No","Yes",6,31.1,25.1,0,"2013-febrero","wet"
2013-02-19,NA,2013,"febrero",19,"Cairns",6,5.4,"unkn",24,"unkn","unkn",0,9,75,61,1011.1,1008.9,1,3,28.6,31.4,"Yes","No",7.3,32,24.7,3.2,"2013-febrero","wet"
2013-02-20,NA,2013,"febrero",20,"Cairns",5,8,"unkn",35,"unkn","unkn",2,28,66,65,1010.7,1008.2,8,7,28.5,31.6,"No","No",7.6,32.6,25,0,"2013-febrero","wet"
2013-02-21,NA,2013,"febrero",21,"Cairns",7.6,1.7,"unkn",33,"unkn","unkn",11,19,71,75,1003.6,1003.1,7,8,30.6,30.2,"No","Yes",6.9,32.3,25.4,0,"2013-febrero","wet"
2013-02-22,NA,2013,"febrero",22,"Cairns",2.6,8.4,"unkn",28,"unkn","unkn",0,15,76,63,1006.9,1003.3,6,7,27.2,30.7,"Yes","Yes",8.1,32.1,24,6.2,"2013-febrero","wet"
2013-02-23,NA,2013,"febrero",23,"Cairns",8,8.7,"unkn",24,"unkn","unkn",0,13,77,73,1006.6,1004.4,6,6,28.4,30.3,"Yes","No",8,31.5,23.5,14.4,"2013-febrero","wet"
2013-02-24,NA,2013,"febrero",24,"Cairns",11.4,3.2,"unkn",43,"unkn","unkn",7,20,71,85,1001.3,998.4,5,6,28,26.9,"No","Yes",7.7,30.6,22.9,0,"2013-febrero","wet"
2013-02-25,NA,2013,"febrero",25,"Cairns",5.4,8.4,"unkn",37,"unkn","unkn",17,11,65,62,1007.2,1004.1,5,2,29.5,30.8,"Yes","No",7.8,31.4,23.6,3.8,"2013-febrero","wet"
2013-02-26,NA,2013,"febrero",26,"Cairns",5.8,8.4,"unkn",20,"unkn","unkn",9,20,69,74,1009.4,1006.1,4,6,29.4,30.6,"No","No",8,31.3,23.3,0,"2013-febrero","wet"
2013-02-27,NA,2013,"febrero",27,"Cairns",6.6,12.2,"unkn",31,"unkn","unkn",13,13,64,50,1011.4,1008.1,1,1,29.4,34.1,"No","Yes",8.8,33.4,24.6,0,"2013-febrero","wet"
2013-02-28,NA,2013,"febrero",28,"Cairns",3.4,0,"unkn",24,"unkn","unkn",9,11,77,69,1011.3,1007.2,8,8,26.1,31.4,"Yes","Yes",7.9,32.2,24.3,21.8,"2013-febrero","wet"
2013-03-01,88663,2013,"marzo",1,"Cairns",11.4,6.2,"E",35,"SSE","SE",17,19,76,68,1006.7,1002.9,7,6,29,30.8,"Yes","No",6.5,32.3,25.8,26.6,"2013-marzo","wet"
2013-03-02,88664,2013,"marzo",2,"Cairns",4,1.9,"N",30,"W","NNE",7,11,85,76,1003.7,1000.4,8,7,27.2,30.1,"No","No",6,31.1,25.1,0,"2013-marzo","wet"
2013-03-03,88665,2013,"marzo",3,"Cairns",3.6,5.4,"WSW",33,"SE","ENE",9,17,78,74,1002.1,998.9,7,7,29,30.7,"No","Yes",6,31.9,25.9,0.4,"2013-marzo","wet"
2013-03-04,88666,2013,"marzo",4,"Cairns",4.4,3,"WSW",30,"SSE","SSW",11,19,87,89,1003.3,1000.8,7,8,27.4,27,"Yes","Yes",7.2,31.7,24.5,21.4,"2013-marzo","wet"
2013-03-05,88667,2013,"marzo",5,"Cairns",2.2,5.5,"N",39,"ESE","SE",2,9,82,85,1005.8,1002.7,7,8,27.4,27.6,"Yes","Yes",9.5,33.7,24.2,8.8,"2013-marzo","wet"
2013-03-06,88668,2013,"marzo",6,"Cairns",4.8,7.5,"SE",41,"SE","SE",13,30,79,70,1008,1004.4,6,7,28.6,30.1,"Yes","Yes",6.8,32,25.2,9.2,"2013-marzo","wet"
2013-03-07,88669,2013,"marzo",7,"Cairns",5.8,6.2,"SE",41,"SSE","SE",22,26,75,71,1009,1006.8,7,7,27.4,28.8,"Yes","No",6.8,31.6,24.8,1.8,"2013-marzo","wet"
2013-03-08,88670,2013,"marzo",8,"Cairns",6,7.2,"SE",54,"SSE","SE",17,33,72,62,1010.5,1007.2,7,6,27,29.2,"No","Yes",6.7,31.1,24.4,0.2,"2013-marzo","wet"
2013-03-09,88671,2013,"marzo",9,"Cairns",6.2,5.6,"SSE",48,"SSE","SE",24,24,82,63,1010.1,1007.6,6,5,25.4,29.7,"Yes","Yes",6.9,30.1,23.2,4.8,"2013-marzo","wet"
2013-03-10,88672,2013,"marzo",10,"Cairns",5.4,5.7,"SE",52,"SSE","SSE",28,26,72,68,1010.4,1007.7,5,6,27.2,28.3,"Yes","No",7,30.4,23.4,4.2,"2013-marzo","wet"
2013-03-11,88673,2013,"marzo",11,"Cairns",5.6,8.8,"SSE",48,"SSE","SE",26,37,65,66,1009.6,1006.9,2,6,28,28.8,"No","Yes",7.3,31.5,24.2,0,"2013-marzo","wet"
2013-03-12,88674,2013,"marzo",12,"Cairns",8.2,2.5,"SE",50,"ESE","SE",13,31,92,82,1009.3,1006.1,7,7,24.4,25.4,"Yes","Yes",7.4,30.3,22.9,10,"2013-marzo","wet"
2013-03-13,88675,2013,"marzo",13,"Cairns",4.2,0.5,"SSE",48,"S","SSE",17,15,85,86,1007.1,1004.3,7,7,24.9,25.7,"Yes","Yes",5,27.7,22.7,5.4,"2013-marzo","wet"
2013-03-14,88676,2013,"marzo",14,"Cairns",5.2,6,"SSE",46,"SSE","SSE",28,15,71,59,1006.6,1004.5,7,7,26.9,29.1,"Yes","No",7.4,30.3,22.9,14.4,"2013-marzo","wet"
2013-03-15,88677,2013,"marzo",15,"Cairns",6.8,11.1,"SE",35,"ESE","E",6,20,67,48,1011.6,1008.5,3,3,26.8,30.3,"No","No",11.7,31.6,19.9,0,"2013-marzo","wet"
2013-03-16,88678,2013,"marzo",16,"Cairns",7.6,10.7,"SE",35,"SSE","SE",9,28,64,52,1012.6,1009.5,7,7,26.5,30.9,"No","No",12.5,31.8,19.3,0,"2013-marzo","wet"
2013-03-17,88679,2013,"marzo",17,"Cairns",6.2,11,"NNE",26,"SSE","N",4,13,71,62,1011.7,1008.3,4,7,26,29.3,"No","No",10.1,30.1,20,0,"2013-marzo","wet"
2013-03-18,88680,2013,"marzo",18,"Cairns",5.8,11.8,"NE",30,"ESE","NE",7,15,49,53,1010.3,1007.6,1,1,27.7,30.3,"No","No",13.2,32.6,19.4,0,"2013-marzo","wet"
2013-03-19,88681,2013,"marzo",19,"Cairns",7,4.7,"SSE",30,"SSE","NE",11,15,70,69,1012.4,1009,3,6,28.3,29.9,"No","Yes",9,32,23,0,"2013-marzo","wet"
2013-03-20,88682,2013,"marzo",20,"Cairns",4.4,8.1,"ESE",31,"WNW","NE",7,15,78,65,1012.2,1008.1,3,2,27.3,30.8,"Yes","No",7.9,31.2,23.3,5.4,"2013-marzo","wet"
2013-03-21,88683,2013,"marzo",21,"Cairns",5.6,6.6,"ESE",35,"SSE","ENE",11,19,88,67,1011.8,1008.9,8,2,25.6,30.5,"No","Yes",7.4,31.1,23.7,0.6,"2013-marzo","wet"
2013-03-22,88684,2013,"marzo",22,"Cairns",4.6,2.7,"ESE",63,"S","SSE",17,30,81,93,1013,1010.3,6,8,27.7,26.6,"Yes","Yes",3.8,28.9,25.1,5.4,"2013-marzo","wet"
2013-03-23,88685,2013,"marzo",23,"Cairns",5,0,"ESE",50,"SE","SSE",30,15,87,87,1013.6,1011,7,7,26.9,27.3,"Yes","Yes",4.4,28.4,24,19.2,"2013-marzo","wet"
2013-03-24,88686,2013,"marzo",24,"Cairns",1.8,7.3,"SE",52,"SSE","SE",22,31,75,72,1013.3,1010,5,7,28.2,28.6,"Yes","Yes",5.7,30.4,24.7,13.4,"2013-marzo","wet"
2013-03-25,88687,2013,"marzo",25,"Cairns",5.2,10.4,"SE",54,"SSE","SE",22,33,76,63,1012.4,1009.4,7,5,27.5,30.2,"Yes","No",6.2,31,24.8,12.4,"2013-marzo","wet"
2013-03-26,88688,2013,"marzo",26,"Cairns",7.4,5,"SE",52,"SSE","SE",22,30,76,66,1012.2,1009.5,7,6,26.5,29.7,"No","Yes",6,30.7,24.7,0,"2013-marzo","wet"
2013-03-27,88689,2013,"marzo",27,"Cairns",5.2,5,"SE",43,"S","S",15,15,83,69,1013.1,1010.4,6,7,26.3,27.7,"Yes","Yes",7.1,30.9,23.8,2.8,"2013-marzo","wet"
2013-03-28,88690,2013,"marzo",28,"Cairns",5.6,5.8,"SE",43,"S","SE",17,30,84,63,1013.5,1010.8,7,6,25,28.8,"Yes","Yes",7.4,29.8,22.4,11,"2013-marzo","wet"
2013-03-29,88691,2013,"marzo",29,"Cairns",5.2,8,"SE",41,"SSE","SE",17,24,83,53,1013,1010.4,5,2,25.4,29.4,"Yes","No",7.3,29.9,22.6,2.6,"2013-marzo","wet"
2013-03-30,88692,2013,"marzo",30,"Cairns",4.6,7.8,"S",41,"S","E",13,17,65,55,1013.4,1010.1,6,2,26.3,29.5,"No","Yes",8.3,30.1,21.8,0.8,"2013-marzo","wet"
2013-03-31,88693,2013,"marzo",31,"Cairns",6.4,11.2,"ENE",30,"S","ENE",11,19,66,61,1013.6,1010.6,1,1,27.1,29.2,"Yes","No",7.2,29.5,22.3,2.8,"2013-marzo","wet"
2013-04-01,88694,2013,"abril",1,"Cairns",5.8,9.9,"ENE",31,"SE","NE",15,19,71,62,1013.7,1010.9,2,2,26.5,28.9,"No","No",9.3,29.7,20.4,0,"2013-abril","wet"
2013-04-02,88695,2013,"abril",2,"Cairns",7,11.2,"ENE",30,"SE","NE",15,19,68,56,1013.5,1010.2,2,1,27.1,29.6,"No","No",9.2,30.3,21.1,0,"2013-abril","wet"
2013-04-03,88696,2013,"abril",3,"Cairns",6,10.7,"SSE",43,"SSE","SE",17,28,71,58,1014.1,1010.7,3,2,27.2,29.8,"No","Yes",8,31,23,0.6,"2013-abril","wet"
2013-04-04,88697,2013,"abril",4,"Cairns",6.2,6.9,"SSE",52,"S","ESE",15,33,71,70,1015.3,1013.2,4,7,26.8,26.6,"Yes","Yes",8.4,30.8,22.4,1.6,"2013-abril","wet"
2013-04-05,88698,2013,"abril",5,"Cairns",7,5.7,"S",43,"S","S",19,15,73,80,1016.1,1013.4,5,6,26.1,25,"Yes","Yes",5.9,28,22.1,10.2,"2013-abril","wet"
2013-04-06,88699,2013,"abril",6,"Cairns",3,6.5,"SSE",39,"S","S",17,19,90,69,1014.5,1011.1,7,6,23.6,27.5,"Yes","Yes",6.7,28.6,21.9,5,"2013-abril","wet"
2013-04-07,88700,2013,"abril",7,"Cairns",4.2,7.3,"SE",48,"S","SE",17,37,80,70,1013.2,1010.2,7,6,25,27.9,"Yes","No",8,30,22,4.2,"2013-abril","wet"
2013-04-08,88701,2013,"abril",8,"Cairns",6.4,2.5,"S",54,"SSE","SSE",30,26,75,75,1013.7,1011.1,6,5,26.1,27.3,"No","Yes",5.1,28.2,23.1,0,"2013-abril","wet"
2013-04-09,88702,2013,"abril",9,"Cairns",3.4,0,"SSE",43,"SSE","SSE",24,26,89,91,1013.3,1010,7,8,24.5,24.6,"Yes","Yes",3.4,26.5,23.1,4.6,"2013-abril","wet"
2013-04-10,88703,2013,"abril",10,"Cairns",7.6,0.3,"SSE",61,"S","ESE",19,11,91,81,1010.2,1005.9,7,8,24.4,26.6,"Yes","Yes",5.9,28.5,22.6,21.2,"2013-abril","wet"
2013-04-11,88704,2013,"abril",11,"Cairns",4.2,1.6,"SSE",65,"S","SSE",35,35,83,87,1008.7,1004.1,8,7,23.5,23.2,"Yes","Yes",4.9,26.5,21.6,17.4,"2013-abril","wet"
2013-04-12,88705,2013,"abril",12,"Cairns",2.6,3.4,"SSE",59,"SSE","SSE",31,37,95,72,1007.9,1005.4,8,7,23.4,27.7,"Yes","Yes",6,28.6,22.6,3.4,"2013-abril","wet"
2013-04-13,88706,2013,"abril",13,"Cairns",4.4,8.5,"SSE",46,"S","ESE",19,20,72,64,1009.5,1007.3,5,4,26.1,29.2,"Yes","No",7.8,29.8,22,9.2,"2013-abril","wet"
2013-04-14,88707,2013,"abril",14,"Cairns",5.6,10.7,"SE",35,"SSE","SE",15,20,72,61,1011.7,1008.1,5,5,27.1,28.9,"No","No",8.7,30.2,21.5,0,"2013-abril","wet"
2013-04-15,88708,2013,"abril",15,"Cairns",4.4,7.8,"SSE",33,"SE","E",11,24,67,67,1010.8,1007.3,3,6,27.1,28.7,"No","No",8.5,30.3,21.8,0,"2013-abril","wet"
2013-04-16,88709,2013,"abril",16,"Cairns",6.8,2.7,"S",41,"S","NNE",9,13,85,73,1012.6,1009.1,8,6,24.1,27.3,"No","No",7.6,29.2,21.6,0.2,"2013-abril","wet"
2013-04-17,88710,2013,"abril",17,"Cairns",1.6,10.7,"E",31,"SE","E",15,24,68,57,1013.5,1009.8,1,1,25.8,29.7,"No","No",10.6,30.6,20,0,"2013-abril","wet"
2013-04-18,88711,2013,"abril",18,"Cairns",5.2,11,"NE",31,"SE","E",17,24,69,53,1014.6,1010.9,1,1,26.8,29.7,"No","No",10.2,30.8,20.6,0,"2013-abril","wet"
2013-04-19,88712,2013,"abril",19,"Cairns",6.4,11.4,"ENE",31,"SSE","ENE",15,22,63,66,1013.7,1010.4,1,1,26.7,28.7,"No","No",9.4,29.9,20.5,0,"2013-abril","wet"
2013-04-20,88713,2013,"abril",20,"Cairns",5.8,10.5,"N",28,"NNW","NNE",2,13,67,72,1011.8,1008.3,0,2,25.6,27.7,"No","No",8.6,28.4,19.8,0,"2013-abril","wet"
2013-04-21,88714,2013,"abril",21,"Cairns",4,10.4,"NNE",28,"NE","NNE",4,15,74,71,1011.5,1009.2,3,2,26.4,28.3,"No","No",8.8,29.2,20.4,0,"2013-abril","wet"
2013-04-22,88715,2013,"abril",22,"Cairns",5.2,10.2,"NE",26,"SE","NE",7,15,71,73,1013.8,1010.8,3,2,27.5,28.4,"No","No",7.2,29.8,22.6,0,"2013-abril","wet"
2013-04-23,88716,2013,"abril",23,"Cairns",3.8,10.4,"ENE",30,"SE","ENE",15,19,73,63,1015.7,1012.1,2,3,26.1,29.3,"No","No",8.8,30.3,21.5,0,"2013-abril","wet"
2013-04-24,88717,2013,"abril",24,"Cairns",5.2,11.1,"NE",31,"S","ENE",13,22,67,56,1016.4,1012.7,4,1,26.4,29.7,"No","No",9.4,30.3,20.9,0,"2013-abril","wet"
2013-04-25,88718,2013,"abril",25,"Cairns",7.4,10.9,"SE",35,"SSE","SE",19,24,68,47,1016.5,1013.3,1,5,27.2,30,"No","No",9.1,30.9,21.8,0,"2013-abril","wet"
2013-04-26,88719,2013,"abril",26,"Cairns",5.2,9.3,"SE",54,"SSE","SE",22,31,65,61,1016.8,1014,6,8,26.8,28.7,"No","Yes",9.3,30.9,21.6,0,"2013-abril","wet"
2013-04-27,88720,2013,"abril",27,"Cairns",8.6,8,"S",48,"SSE","SE",20,31,72,60,1016,1012.7,7,7,25,28.6,"Yes","No",6.7,29,22.3,4,"2013-abril","wet"
2013-04-28,88721,2013,"abril",28,"Cairns",6,7,"SE",43,"SSE","SE",24,28,66,61,1016.2,1012.6,4,7,26.3,27.9,"No","Yes",6.6,29.4,22.8,0.8,"2013-abril","wet"
2013-04-29,88722,2013,"abril",29,"Cairns",7.8,6.8,"SE",48,"SSE","SSE",22,31,76,67,1016,1013.3,5,7,25,26.9,"Yes","Yes",6.3,28.3,22,3.8,"2013-abril","wet"
2013-04-30,88723,2013,"abril",30,"Cairns",5.2,3,"SE",52,"SE","SE",30,33,96,67,1015,1012.4,8,7,23.5,27.6,"Yes","No",5.5,28.5,23,7.2,"2013-abril","wet"
2013-05-01,88724,2013,"mayo",1,"Cairns",3.8,5.5,"SE",54,"SE","SE",39,37,69,62,1013.8,1011,5,7,27.3,28,"No","Yes",6,29.5,23.5,1,"2013-mayo","dry"
2013-05-02,88725,2013,"mayo",2,"Cairns",5.8,3.2,"SE",46,"S","SSE",13,26,85,71,1014.9,1012.6,7,5,24.4,27.2,"Yes","Yes",6.4,28.6,22.2,2.4,"2013-mayo","dry"
2013-05-03,88726,2013,"mayo",3,"Cairns",5.2,2,"SSE",43,"S","SSE",20,30,89,69,1017.4,1014.5,7,5,23.2,26.8,"Yes","Yes",6.5,28.3,21.8,9.8,"2013-mayo","dry"
2013-05-04,88727,2013,"mayo",4,"Cairns",4,5.7,"SSE",43,"S","S",15,19,80,76,1018.7,1015.5,6,7,24.4,25.3,"Yes","Yes",6.4,28.8,22.4,2.2,"2013-mayo","dry"
2013-05-05,88728,2013,"mayo",5,"Cairns",4,8,"SE",37,"S","SSE",15,24,75,63,1017.1,1013.7,7,6,24.2,26.2,"Yes","No",7.3,28.1,20.8,13.6,"2013-mayo","dry"
2013-05-06,88729,2013,"mayo",6,"Cairns",3.8,1.8,"SSE",41,"S","SE",24,19,79,57,1016.1,1012.3,8,6,22.6,26.6,"No","No",7.1,27.2,20.1,0.2,"2013-mayo","dry"
2013-05-07,88730,2013,"mayo",7,"Cairns",4.8,3.1,"S",44,"S","SE",17,28,64,72,1015,1012.3,2,7,25.4,25.3,"No","Yes",7.2,27.6,20.4,0,"2013-mayo","dry"
2013-05-08,88731,2013,"mayo",8,"Cairns",2.2,1.3,"SSE",50,"SSE","S",26,26,92,86,1016.7,1013.9,8,7,21.8,23,"Yes","Yes",4.5,25,20.5,31.4,"2013-mayo","dry"
2013-05-09,88732,2013,"mayo",9,"Cairns",2.8,0,"SSE",50,"S","S",20,20,98,91,1017.9,1015.6,8,8,22.2,22.5,"Yes","Yes",2.4,23.8,21.4,34.4,"2013-mayo","dry"
2013-05-10,88733,2013,"mayo",10,"Cairns",2.2,7.9,"SE",54,"SSE","SE",20,35,93,66,1017.1,1014.3,5,2,22.2,26.6,"Yes","Yes",6.4,28,21.6,15.4,"2013-mayo","dry"
2013-05-11,88734,2013,"mayo",11,"Cairns",4.2,8,"SE",65,"S","SE",22,30,77,76,1017.1,1014.4,4,6,24,24.3,"Yes","Yes",6.9,27.5,20.6,12.2,"2013-mayo","dry"
2013-05-12,88735,2013,"mayo",12,"Cairns",6,9.4,"SE",50,"S","SE",20,33,74,66,1017.1,1014.4,3,2,24.6,26.8,"Yes","No",6.2,28,21.8,12.8,"2013-mayo","dry"
2013-05-13,88736,2013,"mayo",13,"Cairns",5.8,10.1,"S",39,"SSE","ESE",19,24,70,59,1015.8,1012.6,1,1,25.4,28,"No","No",7.5,28.5,21,0,"2013-mayo","dry"
2013-05-14,88737,2013,"mayo",14,"Cairns",5.8,10.7,"ENE",28,"S","ENE",13,17,73,55,1013.4,1009.7,3,3,25.3,28.3,"No","No",8.6,28.8,20.2,0,"2013-mayo","dry"
2013-05-15,88738,2013,"mayo",15,"Cairns",5,9.1,"NE",26,"SSE","NE",17,17,74,65,1014.1,1011.2,7,6,25.1,28.3,"No","No",8.5,28.7,20.2,0,"2013-mayo","dry"
2013-05-16,88739,2013,"mayo",16,"Cairns",3.8,7.1,"SSE",24,"E","NE",7,15,84,70,1014.5,1011.4,7,2,24.3,27.7,"No","No",8.8,29,20.2,0,"2013-mayo","dry"
2013-05-17,88740,2013,"mayo",17,"Cairns",3,4.4,"S",39,"SSE","SSE",28,24,74,70,1016.6,1013.3,5,7,24.1,26,"No","No",5.3,27.6,22.3,0,"2013-mayo","dry"
2013-05-18,88741,2013,"mayo",18,"Cairns",6,3.2,"SSE",33,"SSE","ENE",15,15,75,72,1016.6,1013.2,8,7,24.3,27.1,"No","No",7.1,29.1,22,0,"2013-mayo","dry"
2013-05-19,88742,2013,"mayo",19,"Cairns",2.2,1.8,"SE",46,"SSE","SE",19,33,84,76,1017.1,1014,8,7,23.7,25.6,"No","No",3.6,26.6,23,0.8,"2013-mayo","dry"
2013-05-20,88743,2013,"mayo",20,"Cairns",4,5.1,"SSE",37,"SSW","E",19,22,71,64,1017.1,1013.3,6,3,24.6,27.3,"No","No",7.4,29.1,21.7,0,"2013-mayo","dry"
2013-05-21,88744,2013,"mayo",21,"Cairns",4.4,7,"S",30,"S","ENE",13,17,75,80,1016.6,1012.4,2,5,26.4,26.1,"No","No",6.6,28.8,22.2,0.8,"2013-mayo","dry"
2013-05-22,88745,2013,"mayo",22,"Cairns",3.8,7.1,"N",28,"calm","N",0,15,84,72,1013.7,1010.8,3,5,25.4,27.1,"No","No",7,28.3,21.3,0.4,"2013-mayo","dry"
2013-05-23,88746,2013,"mayo",23,"Cairns",3.8,6.5,"S",31,"WNW","N",13,11,70,83,1012.5,1009.5,6,7,27.4,26,"No","No",7.5,28.4,20.9,0,"2013-mayo","dry"
2013-05-24,88747,2013,"mayo",24,"Cairns",4,0.2,"S",33,"S","SE",19,17,68,56,1014.7,1012.7,7,7,22.8,23.4,"No","No",2.4,24.4,22,0,"2013-mayo","dry"
2013-05-25,88748,2013,"mayo",25,"Cairns",4.8,11,"SSE",54,"S","SE",24,31,47,48,1017.8,1014.6,1,1,21.1,23.9,"No","No",7.3,25.3,18,0,"2013-mayo","dry"
2013-05-26,88749,2013,"mayo",26,"Cairns",6.8,8.9,"SE",44,"S","SSE",20,28,59,50,1018.4,1015.4,6,2,21.5,25.7,"No","Yes",10.8,26.7,15.9,0,"2013-mayo","dry"
2013-05-27,88750,2013,"mayo",27,"Cairns",6.2,8.8,"SSE",57,"SSE","SSE",24,28,83,62,1018.5,1016.7,5,4,22.3,25.3,"Yes","Yes",6.3,26.6,20.3,9.8,"2013-mayo","dry"
2013-05-28,88751,2013,"mayo",28,"Cairns",5.4,5.2,"SE",56,"S","SE",19,35,87,61,1018.7,1016,8,3,20.9,25.1,"Yes","Yes",7.8,27,19.2,1.8,"2013-mayo","dry"
2013-05-29,88752,2013,"mayo",29,"Cairns",4,6.7,"SE",50,"SSE","SSE",17,24,76,68,1017.9,1015.8,2,6,24.1,24.7,"Yes","Yes",7.5,27.2,19.7,3.8,"2013-mayo","dry"
2013-05-30,88753,2013,"mayo",30,"Cairns",5.4,8.6,"SE",52,"S","SE",20,30,80,68,1017.5,1014.9,5,5,23.8,25.9,"Yes","Yes",7.2,27.7,20.5,2.8,"2013-mayo","dry"
2013-05-31,88754,2013,"mayo",31,"Cairns",6.2,7.3,"SSE",56,"SSE","SE",28,35,75,65,1017.8,1015.7,4,5,24.2,25.5,"Yes","Yes",6.8,27.4,20.6,16.8,"2013-mayo","dry"
2013-06-01,88755,2013,"junio",1,"Cairns",4.4,4.9,"SE",46,"SSE","S",20,15,76,74,1016.9,1013.9,2,5,23.6,23.8,"Yes","No",6.9,27.6,20.7,5.8,"2013-junio","dry"
